ID,GENDER,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,PAST_ACCIDENTS,AGE,DRIVING_EXPERIENCE,OUTCOME
3553,male,university,upper class,0.7322235,1,after 2015,1,1,10238,10000,sedan,1,4,44,24,0
3554,male,none,upper class,0.538646376,1,after 2015,1,0,10238,12000,sedan,1,2,31,18,0
3555,male,high school,upper class,0.667830379,1,after 2015,1,1,32765,6000,sedan,11,3,75,40,0
3556,male,high school,middle class,0.550249028,1,before 2015,0,1,10238,10000,sedan,0,1,29,12,0
3557,male,none,middle class,0.449235269,0,before 2015,0,0,10238,15000,sedan,0,5,75,35,0
3558,female,university,upper class,0.625787042,1,before 2015,0,1,10238,13000,sedan,0,2,48,22,0
3559,female,university,upper class,0.603570801,1,before 2015,1,0,10238,17000,sedan,0,0,17,0,0
3560,female,university,upper class,0.50839762,1,before 2015,1,1,92101,10000,sedan,2,1,75,20,0
3561,male,university,upper class,0.601844938,1,before 2015,1,1,10238,9000,sedan,4,2,76,34,0
3562,male,high school,poverty,0.372324869,0,before 2015,1,1,10238,10000,sedan,2,3,35,11,1
3563,male,university,upper class,0.526305265,1,before 2015,0,0,32765,14000,sedan,5,0,63,26,0
3564,female,high school,poverty,0.469887986,1,before 2015,0,1,10238,13000,sedan,0,0,19,3,0
3565,male,university,upper class,0.748534339,1,after 2015,1,1,32765,9000,sedan,11,4,65,31,0
3566,male,high school,middle class,0.587665086,1,after 2015,1,1,32765,9000,sports car,5,1,31,11,0
3567,female,high school,upper class,0.560867815,1,before 2015,1,0,10238,15000,sports car,0,0,66,10,0
3568,female,high school,poverty,0.438050701,1,before 2015,0,1,10238,18000,sedan,0,0,19,2,0
3569,male,university,upper class,0.675369867,0,after 2015,0,1,32765,14000,sedan,5,0,49,20,0
3570,male,none,middle class,0.450715036,1,before 2015,0,0,10238,17000,sedan,0,2,29,11,1
3571,female,high school,poverty,0.388860873,1,before 2015,1,1,10238,10000,sedan,0,0,29,14,0
3572,female,university,upper class,0.714917825,1,before 2015,1,1,10238,8000,sedan,4,2,66,31,0
3573,female,none,middle class,0.73259622,1,before 2015,0,1,21217,13000,sedan,2,1,33,11,1
3574,female,university,upper class,0.57644209,0,before 2015,0,1,10238,13000,sedan,0,0,38,7,1
3575,male,university,upper class,0.503596153,1,after 2015,1,1,10238,9000,sedan,3,9,76,34,0
3576,male,high school,poverty,0.286949142,0,before 2015,0,0,32765,11000,sedan,0,0,33,6,1
3577,female,high school,poverty,0.276863287,0,before 2015,0,1,10238,16000,sedan,0,0,17,7,1
3578,male,university,middle class,0.505127264,0,before 2015,0,0,10238,16000,sedan,0,1,29,14,0
3579,female,university,middle class,0.490762068,1,before 2015,1,1,10238,11000,sedan,0,2,57,15,0
3580,female,none,poverty,0.336185325,0,before 2015,1,1,10238,9000,sedan,0,0,35,6,1
3581,male,none,working class,0.522422628,0,before 2015,0,0,32765,12000,sedan,0,0,25,2,1
3582,male,high school,middle class,0.373548279,1,before 2015,1,1,32765,4000,sedan,18,9,73,38,0
3583,male,university,working class,0.452213027,0,before 2015,0,0,10238,18000,sedan,0,0,16,9,1
3584,male,university,upper class,0.806495936,0,after 2015,1,1,21217,14000,sedan,2,0,56,24,1
3585,male,high school,middle class,0.425893265,0,before 2015,1,0,10238,10000,sedan,0,0,50,4,1
3586,female,university,middle class,0.503983295,1,before 2015,0,1,92101,16000,sedan,2,2,50,28,0
3587,female,high school,working class,0.581819528,0,before 2015,0,0,10238,13000,sedan,0,0,16,0,1
3588,male,none,poverty,0.292372047,0,before 2015,1,1,10238,11000,sedan,0,0,28,1,1
3589,female,university,upper class,0.52887298,1,before 2015,0,1,10238,14000,sedan,0,0,26,14,0
3590,male,high school,working class,0.362401991,1,after 2015,0,0,10238,19000,sedan,0,0,18,4,0
3591,male,none,upper class,0.740385435,1,before 2015,1,1,10238,9000,sedan,1,2,57,20,0
3592,female,high school,poverty,0.32715575,1,before 2015,0,0,32765,15000,sedan,0,0,20,5,1
3593,female,high school,upper class,0.717393008,1,before 2015,1,1,10238,15000,sedan,1,2,63,24,0
3594,male,high school,working class,0.41068195,0,before 2015,0,0,10238,14000,sedan,0,0,23,6,1
3595,female,university,upper class,0.706300902,1,before 2015,0,1,32765,13000,sedan,3,0,75,31,0
3596,female,high school,upper class,0.590965871,1,after 2015,0,1,32765,10000,sedan,4,1,78,24,0
3597,female,high school,upper class,0.670834874,1,before 2015,1,1,10238,9000,sedan,0,0,39,10,0
3598,male,high school,working class,0.534353993,1,after 2015,0,1,32765,12000,sedan,2,0,33,10,0
3599,female,high school,middle class,0.486344076,1,before 2015,1,1,10238,12000,sedan,4,3,52,27,0
3600,female,high school,middle class,0.412142897,0,before 2015,0,1,10238,17000,sedan,0,0,23,4,1
3601,female,university,working class,0.492400151,1,before 2015,1,1,10238,15000,sedan,0,0,20,9,1
3602,male,high school,working class,0.577514774,1,before 2015,0,0,10238,16000,sedan,2,0,35,15,0
3603,male,university,upper class,0.564138795,1,before 2015,1,1,10238,11000,sedan,0,0,61,7,0
3604,female,university,upper class,0.586121401,0,before 2015,1,1,10238,10000,sedan,0,0,44,5,0
3605,male,high school,middle class,0.565684597,1,before 2015,0,1,10238,16000,sedan,0,0,26,17,0
3606,female,none,poverty,0.298355059,0,before 2015,0,1,32765,10000,sedan,2,1,27,11,1
3607,male,university,upper class,0.651912363,1,after 2015,1,1,10238,13000,sedan,5,6,80,37,0
3608,male,high school,upper class,0.538136083,1,before 2015,1,1,32765,7000,sedan,6,2,66,22,0
3609,female,university,upper class,0.694920072,1,before 2015,1,1,10238,9000,sedan,2,2,77,27,0
3610,female,university,upper class,0.750576165,1,after 2015,1,1,32765,10000,sports car,1,3,58,18,0
3611,male,university,poverty,0.434043019,1,before 2015,0,1,10238,10000,sedan,0,0,23,2,0
3612,male,university,middle class,0.417305684,1,before 2015,0,0,10238,13000,sedan,0,0,23,4,1
3613,male,none,working class,0.296903966,1,before 2015,1,1,10238,9000,sedan,4,1,57,15,0
3614,male,high school,poverty,0.410965888,0,before 2015,0,0,32765,9000,sports car,0,0,24,1,1
3615,female,university,upper class,0.649307673,1,before 2015,1,1,92101,8000,sedan,2,4,79,40,0
3616,male,high school,upper class,0.49966026,1,after 2015,1,1,10238,7000,sedan,0,0,28,9,0
3617,female,none,working class,0.435224778,1,before 2015,1,1,10238,13000,sedan,0,0,35,5,0
3618,female,university,upper class,0.567327173,0,before 2015,1,1,10238,11000,sedan,1,4,65,37,0
3619,male,none,working class,0.413118146,1,before 2015,0,1,21217,15000,sedan,0,1,34,13,1
3620,male,university,upper class,0.553100757,0,after 2015,1,1,32765,7000,sedan,9,1,69,29,0
3621,male,university,upper class,0.597622304,1,after 2015,0,0,92101,19000,sedan,0,0,58,7,1
3622,male,university,middle class,0.534988467,1,before 2015,1,1,10238,10000,sedan,2,3,29,16,0
3623,female,high school,poverty,0.474396412,0,before 2015,1,0,10238,13000,sedan,5,6,59,26,0
3624,male,high school,working class,0.574629149,1,after 2015,1,0,10238,14000,sedan,0,1,33,13,0
3625,female,none,poverty,0.39365649,1,before 2015,0,1,10238,11000,sedan,0,0,38,0,0
3626,male,none,working class,0.318457878,0,before 2015,1,1,10238,9000,sedan,0,0,24,0,1
3627,female,university,working class,0.444249853,0,before 2015,0,0,10238,14000,sedan,0,0,22,6,0
3628,male,university,upper class,0.420328752,0,before 2015,1,1,10238,6000,sedan,2,3,30,10,0
3629,female,high school,upper class,0.824605513,1,after 2015,0,0,10238,14000,sedan,1,1,34,10,0
3630,female,university,upper class,0.627637753,0,after 2015,1,1,10238,12000,sedan,0,0,41,7,0
3631,male,high school,middle class,0.498312424,0,before 2015,1,1,10238,10000,sedan,0,0,37,6,1
3632,female,none,poverty,0.354293752,0,before 2015,0,1,10238,13000,sedan,0,0,33,17,0
3633,male,high school,upper class,0.613362827,1,after 2015,1,1,10238,11000,sedan,5,3,74,36,0
3634,male,high school,upper class,0.64414975,1,before 2015,0,1,10238,12000,sedan,0,2,47,11,0
3635,male,none,middle class,0.2281287,0,before 2015,1,1,32765,7000,sedan,8,2,56,29,0
3636,male,university,upper class,0.466903554,1,after 2015,0,1,32765,11000,sedan,5,3,54,20,0
3637,female,high school,upper class,0.660256318,1,after 2015,0,0,10238,11000,sedan,1,0,80,10,0
3638,female,high school,middle class,0.431506877,1,before 2015,1,1,92101,15000,sedan,0,0,58,15,1
3639,female,university,upper class,0.560250152,1,after 2015,1,1,10238,15000,sedan,1,1,58,28,0
3640,male,none,upper class,0.620611073,1,after 2015,1,1,32765,10000,sedan,0,0,50,7,1
3641,female,university,middle class,0.60117764,1,before 2015,0,0,32765,13000,sports car,1,0,32,12,1
3642,female,high school,upper class,0.566852455,1,after 2015,1,1,32765,10000,sedan,1,0,53,15,0
3643,female,none,working class,0.504354816,1,before 2015,0,0,32765,14000,sedan,0,0,23,5,1
3644,female,high school,upper class,0.712957938,1,after 2015,0,1,10238,12000,sedan,0,0,16,6,0
3645,male,university,upper class,0.62610518,1,before 2015,0,0,32765,11000,sedan,1,0,31,10,0
3646,female,high school,working class,0.453932119,1,before 2015,1,1,10238,9000,sports car,0,0,38,5,0
3647,male,university,upper class,0.593342529,1,before 2015,1,1,10238,11000,sports car,0,0,40,2,1
3648,female,university,middle class,0.461561439,0,before 2015,1,1,21217,8000,sedan,0,1,64,21,1
3649,male,university,middle class,0.432471751,1,before 2015,0,0,32765,13000,sedan,0,0,29,1,1
3650,male,high school,upper class,0.522642567,1,before 2015,1,1,10238,14000,sedan,2,2,59,22,0
3651,male,none,middle class,0.417634289,1,before 2015,1,1,10238,10000,sedan,0,0,34,6,0
3652,male,university,middle class,0.630842336,1,before 2015,0,0,10238,12000,sedan,3,1,46,22,0
3653,male,high school,upper class,0.657510925,1,before 2015,1,1,32765,5000,sedan,0,0,46,1,1
3654,female,none,working class,0.238967549,1,before 2015,0,1,10238,13000,sedan,0,1,34,16,0
3655,male,high school,middle class,0.53000296,0,before 2015,1,1,32765,8000,sedan,9,1,41,26,0
3656,female,none,poverty,0.454216459,1,before 2015,0,1,10238,11000,sedan,0,0,21,6,1
3657,female,university,upper class,0.55230525,0,after 2015,1,1,92101,11000,sedan,0,1,78,17,0
3658,male,none,poverty,0.285270621,0,before 2015,0,1,10238,15000,sedan,1,3,62,14,0
3659,male,high school,upper class,0.661085379,1,before 2015,1,1,10238,15000,sedan,0,1,73,23,0
3660,male,high school,poverty,0.386388021,0,before 2015,0,0,10238,13000,sedan,0,0,23,9,1
3661,female,high school,middle class,0.526758972,1,before 2015,1,0,32765,10000,sedan,1,0,29,19,0
3662,female,high school,poverty,0.428983203,0,before 2015,1,1,32765,12000,sedan,0,0,22,6,1
3663,female,university,middle class,0.599374921,0,before 2015,0,0,10238,18000,sedan,0,2,54,20,0
3664,female,university,upper class,0.638409362,1,before 2015,1,1,10238,11000,sedan,1,1,74,32,0
3665,female,university,middle class,0.700559219,1,after 2015,1,1,21217,12000,sedan,2,0,47,21,1
3666,female,university,middle class,0.575223487,1,before 2015,1,1,10238,12000,sedan,3,1,40,22,0
3667,male,high school,poverty,0.194149548,0,before 2015,1,0,10238,12000,sports car,0,0,16,1,1
3668,male,high school,upper class,0.669369782,1,before 2015,1,1,32765,8000,sedan,11,1,49,29,0
3669,female,high school,working class,0.531107549,0,before 2015,0,1,10238,10000,sedan,0,0,23,4,1
3670,male,high school,working class,0.297522267,1,before 2015,1,0,32765,5000,sports car,0,0,21,2,1
3671,female,high school,upper class,0.70898411,1,before 2015,0,1,32765,12000,sedan,7,0,65,39,0
3672,male,university,working class,0.498382551,1,after 2015,0,1,10238,12000,sedan,0,0,34,10,0
3673,male,high school,middle class,0.428128303,1,before 2015,1,1,10238,13000,sedan,0,3,28,15,0
3674,male,university,middle class,0.435456192,1,before 2015,0,0,10238,13000,sedan,0,0,19,1,0
3675,male,none,poverty,0.613256838,0,after 2015,0,1,10238,13000,sedan,0,0,20,7,1
3676,male,high school,upper class,0.551699778,0,before 2015,0,1,32765,8000,sedan,6,2,50,24,0
3677,male,university,upper class,0.612903887,1,after 2015,1,1,10238,11000,sedan,0,0,80,7,0
3678,male,high school,working class,0.419220827,0,before 2015,0,0,10238,20000,sedan,1,2,29,16,1
3679,male,university,upper class,0.538623693,1,after 2015,1,1,10238,9000,sedan,8,5,77,40,0
3680,male,university,upper class,0.559066566,1,after 2015,1,0,10238,9000,sedan,2,2,28,15,0
3681,female,university,upper class,0.651007869,1,after 2015,1,1,10238,12000,sedan,5,2,73,38,0
3682,male,high school,working class,0.512328285,0,before 2015,0,0,32765,13000,sedan,0,0,17,2,1
3683,male,none,working class,0.615465698,1,after 2015,1,1,32765,5000,sedan,2,0,70,19,0
3684,male,university,upper class,0.504569892,1,after 2015,1,1,32765,7000,sedan,4,0,60,20,0
3685,male,university,upper class,0.605787782,1,before 2015,0,0,10238,17000,sedan,0,0,61,0,1
3686,female,high school,poverty,0.352860794,1,before 2015,0,1,10238,13000,sedan,0,1,78,16,1
3687,female,high school,upper class,0.509224941,0,after 2015,1,1,10238,13000,sedan,0,3,77,40,0
3688,female,university,upper class,0.811058066,1,after 2015,1,1,32765,9000,sedan,4,0,27,15,0
3689,male,high school,upper class,0.50063066,1,before 2015,1,1,32765,7000,sedan,13,3,73,39,0
3690,male,university,working class,0.476032034,0,before 2015,0,0,21217,13000,sedan,0,0,21,6,1
3691,male,high school,middle class,0.360401324,1,before 2015,1,1,10238,7000,sedan,0,0,34,19,0
3692,male,none,poverty,0.425281099,0,before 2015,0,1,10238,11000,sedan,4,4,29,15,1
3693,male,none,working class,0.389842997,0,after 2015,0,0,10238,12000,sedan,3,5,38,11,0
3694,female,university,middle class,0.554381257,1,before 2015,0,1,10238,13000,sedan,0,1,30,13,0
3695,female,university,middle class,0.446193079,1,before 2015,1,1,10238,11000,sedan,1,0,48,20,0
3696,female,high school,upper class,0.608518437,1,before 2015,1,1,10238,8000,sedan,3,1,58,20,0
3697,female,none,upper class,0.543162557,1,after 2015,0,0,10238,16000,sedan,0,0,72,38,0
3698,female,high school,middle class,0.345357238,1,after 2015,1,0,10238,15000,sedan,0,1,30,13,0
3699,male,high school,upper class,0.583326737,1,after 2015,0,1,10238,14000,sedan,4,6,78,31,0
3700,male,high school,middle class,0.404284368,1,before 2015,1,1,92101,13000,sedan,0,2,50,26,0
3701,male,university,upper class,0.590308296,1,before 2015,1,1,92101,12000,sedan,0,0,48,15,0
3702,male,none,upper class,0.663393059,1,after 2015,1,1,10238,12000,sedan,2,0,68,19,0
3703,male,high school,upper class,0.682191692,1,after 2015,1,1,10238,11000,sedan,7,3,69,21,0
3704,male,none,upper class,0.680801232,1,before 2015,0,1,10238,9000,sedan,2,2,79,15,0
3705,male,high school,upper class,0.68107895,1,before 2015,1,0,10238,12000,sedan,3,4,62,23,0
3706,male,none,middle class,0.449011776,1,before 2015,1,1,32765,7000,sedan,7,1,50,28,1
3707,female,none,poverty,0.346004231,1,before 2015,0,1,10238,13000,sedan,0,0,30,13,0
3708,male,university,upper class,0.66790947,1,after 2015,1,1,32765,9000,sedan,5,1,46,15,0
3709,female,university,upper class,0.679219678,1,before 2015,0,0,10238,14000,sedan,2,4,66,40,0
3710,female,university,upper class,0.563232687,0,before 2015,1,1,10238,11000,sedan,1,0,60,29,0
3711,male,high school,upper class,0.595635155,1,after 2015,1,1,10238,9000,sedan,2,9,68,32,0
3712,female,high school,working class,0.460276295,0,before 2015,1,0,10238,10000,sedan,0,0,16,5,1
3713,female,university,poverty,0.472740377,0,before 2015,0,1,10238,11000,sedan,1,0,31,10,1
3714,female,university,upper class,0.664161096,1,before 2015,1,0,10238,14000,sedan,2,2,70,34,0
3715,female,high school,upper class,0.713607996,1,after 2015,1,0,10238,17000,sedan,0,0,61,2,0
3716,female,high school,middle class,0.618378258,0,before 2015,1,1,10238,11000,sedan,4,2,71,38,0
3717,female,none,poverty,0.458067912,0,before 2015,0,0,10238,17000,sedan,0,0,21,5,1
3718,female,none,poverty,0.391560874,0,before 2015,0,0,32765,11000,sedan,0,0,23,8,1
3719,male,high school,working class,0.568959016,1,after 2015,1,1,10238,10000,sedan,0,0,61,7,1
3720,male,university,upper class,0.589387663,0,after 2015,0,1,92101,8000,sedan,2,1,55,13,0
3721,male,university,middle class,0.428471548,1,before 2015,0,0,32765,16000,sedan,0,0,33,5,1
3722,male,university,middle class,0.596064971,0,before 2015,0,1,10238,9000,sedan,1,2,30,18,1
3723,male,university,upper class,0.517653364,1,before 2015,1,1,32765,10000,sedan,0,0,46,2,1
3724,male,none,working class,0.2750996,1,before 2015,1,1,32765,8000,sedan,0,0,50,1,1
3725,male,university,upper class,0.598863873,1,after 2015,0,1,10238,10000,sedan,0,0,52,7,0
3726,male,high school,working class,0.551744288,0,before 2015,1,1,32765,10000,sedan,0,0,16,6,1
3727,male,high school,middle class,0.199586265,1,before 2015,1,1,10238,8000,sedan,6,6,71,38,0
3728,male,none,poverty,0.430527288,0,before 2015,1,1,10238,11000,sedan,3,1,26,13,1
3729,male,university,upper class,0.493529174,1,before 2015,1,0,10238,8000,sedan,1,5,60,21,0
3730,female,university,middle class,0.537569759,0,before 2015,1,1,10238,8000,sedan,0,4,58,21,0
3731,male,university,working class,0.327952643,1,before 2015,1,1,10238,11000,sedan,0,0,23,3,1
3732,male,university,upper class,0.608569741,1,after 2015,0,0,10238,15000,sedan,0,0,48,1,0
3733,male,university,upper class,0.573158584,0,after 2015,1,1,32765,9000,sedan,9,3,49,26,0
3734,male,university,working class,0.40888012,1,before 2015,0,0,10238,12000,sedan,0,0,20,3,1
3735,male,university,middle class,0.501018003,0,before 2015,1,1,10238,8000,sedan,1,3,56,24,0
3736,female,high school,poverty,0.306272127,1,before 2015,0,1,10238,9000,sedan,0,0,23,4,0
3737,female,university,upper class,0.596320922,1,before 2015,1,1,10238,12000,sedan,0,2,40,14,0
3738,female,high school,working class,0.329675288,1,after 2015,1,1,10238,13000,sedan,1,5,48,23,0
3739,female,high school,upper class,0.49957876,0,before 2015,1,1,10238,7000,sedan,1,2,66,14,0
3740,male,university,upper class,0.53490721,1,after 2015,0,1,32765,8000,sedan,6,1,46,28,0
3741,male,university,upper class,0.537014827,1,before 2015,1,1,32765,4000,sedan,13,2,41,21,0
3742,male,university,upper class,0.454502963,1,before 2015,1,1,10238,10000,sedan,0,0,47,8,1
3743,male,none,upper class,0.629268076,1,after 2015,1,1,10238,11000,sedan,4,1,69,31,0
3744,female,none,poverty,0.234012013,0,before 2015,0,0,32765,10000,sedan,0,0,16,1,1
3745,female,university,upper class,0.691016445,1,before 2015,1,1,10238,12000,sports car,3,0,79,15,0
3746,male,high school,poverty,0.263265054,1,before 2015,0,1,10238,15000,sports car,0,0,24,3,0
3747,male,none,poverty,0.390963386,0,before 2015,1,0,32765,9000,sedan,0,0,17,7,1
3748,male,high school,working class,0.381152556,1,before 2015,1,1,32765,11000,sedan,1,1,60,13,0
3749,female,none,upper class,0.70599862,1,before 2015,1,1,10238,8000,sedan,0,1,69,34,0
3750,male,high school,working class,0.511626362,1,before 2015,0,0,92101,15000,sedan,0,0,25,3,1
3751,female,university,upper class,0.802392304,1,after 2015,1,1,10238,8000,sedan,0,0,78,16,0
3752,female,university,working class,0.345210204,1,before 2015,0,0,10238,19000,sedan,0,0,29,18,0
3753,female,high school,poverty,0.447981539,0,before 2015,0,1,10238,11000,sedan,2,1,32,14,1
3754,male,high school,working class,0.399782116,0,before 2015,0,0,10238,17000,sedan,0,0,23,8,1
3755,female,university,upper class,0.650315409,1,before 2015,1,0,10238,14000,sedan,0,0,47,0,0
